step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
155,TRANSFER,1854224.73,C770302161,3557.0,0.0,C782749233,276210.67,2130435.4,0,0
307,CASH_OUT,137269.59,C452793645,16237.0,0.0,C1685896674,446887.07,584156.66,0,0
139,CASH_OUT,173195.81,C14999191,21032.0,0.0,C1100855248,386394.99,559590.81,0,0
139,CASH_IN,45845.3,C447150344,9371058.22,9416903.53,C84934641,430610.74,384765.43,0,0
592,CASH_OUT,128048.78,C2068134405,745.0,0.0,C1404540161,239485.16,367533.94,0,0
255,PAYMENT,18001.34,C668807208,171874.0,153872.66,M132144019,0.0,0.0,0,0
370,TRANSFER,667307.85,C1776583060,676791.0,9483.15,C1566159140,2304924.45,2972232.29,0,0
326,PAYMENT,50286.2,C1849195779,52076.0,1789.8,M1777643130,0.0,0.0,0,0
404,TRANSFER,67357.92,C979245668,0.0,0.0,C605260546,730623.77,797981.69,0,0
139,PAYMENT,11379.54,C1213982890,0.0,0.0,M718784943,0.0,0.0,0,0
38,TRANSFER,663065.47,C390861458,0.0,0.0,C374740213,1675712.13,2338777.61,0,0
589,TRANSFER,962919.31,C408872230,0.0,0.0,C175599988,8753821.93,9716741.25,0,0
16,CASH_IN,121756.59,C1589648472,19188160.62,19309917.21,C985537694,439124.69,63525.11,0,0
40,TRANSFER,901507.61,C1329239976,31910.0,0.0,C1106632730,0.0,1004766.23,0,0
304,CASH_OUT,407175.77,C1765590575,0.0,0.0,C237295277,656294.26,1063470.02,0,0
42,TRANSFER,332658.7,C980213360,510234.0,177575.3,C1167061755,1130782.22,1463440.92,0,0
212,CASH_IN,90510.43,C1673419569,3947168.69,4037679.12,C297933755,208550.15,118039.72,0,0
235,PAYMENT,7754.34,C924139933,0.0,0.0,M1870049439,0.0,0.0,0,0
285,PAYMENT,5161.63,C1847853284,11043.0,5881.37,M1285024439,0.0,0.0,0,0
230,CASH_OUT,152065.92,C1671234157,8021.0,0.0,C2042824665,113024.68,265090.6,0,0
203,PAYMENT,8777.35,C921458957,255626.0,246848.65,M2089474751,0.0,0.0,0,0
164,CASH_OUT,89294.19,C1992300692,5251.0,0.0,C53417575,2350426.06,2439720.24,0,0
284,CASH_OUT,27196.86,C1295379844,0.0,0.0,C1652236091,766077.15,793274.01,0,0
260,CASH_OUT,131670.85,C1433883083,24308.0,0.0,C244589900,398621.43,619454.99,0,0
12,PAYMENT,3310.89,C2133835387,0.0,0.0,M492153839,0.0,0.0,0,0
275,CASH_IN,139478.76,C819335669,2916634.39,3056113.16,C1616834349,914479.85,775001.08,0,0
406,CASH_OUT,186942.76,C1518425772,0.0,0.0,C1516461214,971010.58,1157953.34,0,0
210,PAYMENT,22189.71,C1636674623,177592.15,155402.44,M1035464408,0.0,0.0,0,0
378,CASH_OUT,241074.05,C54575027,47044.0,0.0,C976581830,513483.12,754557.18,0,0
323,CASH_IN,294254.23,C408407692,14287014.65,14581268.88,C1275222865,4683667.14,4389412.9,0,0
159,CASH_OUT,204041.7,C477017881,0.0,0.0,C596419427,2039033.75,2243075.44,0,0
255,CASH_IN,214596.42,C2136409856,4144817.29,4359413.71,C1994438055,234022.74,19426.31,0,0
208,CASH_OUT,34120.27,C430507943,0.0,0.0,C920420667,319693.2,353813.47,0,0
34,CASH_OUT,136911.31,C1272715927,657184.44,520273.12,C640654428,1736780.35,2529935.45,0,0
301,CASH_OUT,83432.17,C1331351106,0.0,0.0,C2049433897,293742.42,377174.59,0,0
161,CASH_IN,46577.3,C2037763925,6589390.62,6635967.92,C737973336,84218.25,37640.95,0,0
356,CASH_IN,32988.88,C2066743987,5834301.21,5867290.09,C342449535,5903722.61,5870733.73,0,0
277,PAYMENT,6174.84,C928450636,4409.0,0.0,M71520408,0.0,0.0,0,0
403,CASH_OUT,277352.74,C1873582495,30237.0,0.0,C1051093578,0.0,277352.74,0,0
164,CASH_OUT,78864.3,C1832056741,0.0,0.0,C603257461,249162.82,328027.12,0,0
307,PAYMENT,8327.17,C260902169,20295.0,11967.83,M290705839,0.0,0.0,0,0
234,PAYMENT,6401.67,C765065214,78638.0,72236.33,M1243160313,0.0,0.0,0,0
259,PAYMENT,19567.27,C457560686,0.0,0.0,M1150969730,0.0,0.0,0,0
347,TRANSFER,451917.73,C35086179,0.0,0.0,C2164975,659484.14,1111401.87,0,0
121,PAYMENT,4860.65,C809983623,117.0,0.0,M1056991418,0.0,0.0,0,0
251,PAYMENT,81216.38,C1960191663,160645.0,79428.62,M1650818644,0.0,0.0,0,0
259,TRANSFER,234562.14,C1013314323,0.0,0.0,C1520246147,1504178.72,1738740.86,0,0
42,CASH_OUT,194151.59,C255877531,0.0,0.0,C1708667989,547055.19,741206.79,0,0
324,CASH_IN,284522.97,C1727703216,73316.0,357838.97,C971257139,285089.25,566.28,0,0
187,PAYMENT,3191.34,C463463672,11564.0,8372.66,M221643292,0.0,0.0,0,0
42,PAYMENT,21150.11,C456714566,0.0,0.0,M913248677,0.0,0.0,0,0
44,DEBIT,2544.74,C1703349138,18836.39,16291.64,C1692480066,1180204.19,1182748.94,0,0
204,CASH_IN,129498.83,C521529778,7266220.21,7395719.05,C1817495558,5227506.69,5098007.86,0,0
395,PAYMENT,9763.75,C1299349467,0.0,0.0,M1000363864,0.0,0.0,0,0
369,TRANSFER,383007.08,C788207960,0.0,0.0,C701061773,4007477.32,4390484.4,0,0
381,CASH_OUT,112750.79,C1048914240,0.0,0.0,C1726768711,1155516.87,1268267.66,0,0
138,CASH_OUT,254001.11,C388041759,0.0,0.0,C584557699,1183791.14,1437792.25,0,0
180,CASH_IN,316516.59,C1832892601,49541.0,366057.59,C1304268535,0.0,0.0,0,0
202,CASH_IN,73575.06,C537285518,100.0,73675.06,C1287212208,269124.9,195549.83,0,0
36,PAYMENT,16914.57,C2041065687,18426.0,1511.43,M1267270636,0.0,0.0,0,0
18,CASH_IN,66423.55,C1450106831,67573.65,133997.21,C278128567,848846.16,782422.6,0,0
237,CASH_OUT,201511.26,C965539270,31990.0,0.0,C498937590,629146.06,830657.32,0,0
322,CASH_OUT,51674.53,C1662484892,0.0,0.0,C496828403,148860.18,200534.71,0,0
500,PAYMENT,891.6,C299082025,0.0,0.0,M928832741,0.0,0.0,0,0
354,CASH_IN,83681.01,C875586654,42104.0,125785.01,C1197071167,6699141.73,6615460.72,0,0
442,CASH_IN,160455.26,C274511618,4331059.04,4491514.3,C149228095,1400222.81,1239767.55,0,0
331,CASH_IN,85841.16,C627829134,7911396.82,7997237.98,C387592334,91732.39,5891.23,0,0
154,TRANSFER,762617.54,C1766601969,48076.12,0.0,C923667738,2074821.43,2837438.98,0,0
8,CASH_OUT,143710.31,C589764410,370018.23,226307.93,C35126588,10386360.93,10813194.63,0,0
261,TRANSFER,290616.97,C499545131,0.0,0.0,C2000140382,4442929.39,4733546.36,0,0
205,CASH_OUT,180539.02,C1418654311,34916.0,0.0,C1005094012,0.0,180539.02,0,0
155,PAYMENT,12111.61,C746126287,40973.0,28861.39,M1579478424,0.0,0.0,0,0
350,PAYMENT,6040.83,C1382420126,69796.0,63755.17,M182475292,0.0,0.0,0,0
304,CASH_OUT,255795.12,C921843584,6234.0,0.0,C1599274761,1483879.43,1739674.55,0,0
209,CASH_OUT,140521.75,C676633222,0.0,0.0,C1129626739,362148.01,502669.77,0,0
160,CASH_OUT,66643.82,C643240150,5181.0,0.0,C1379415151,0.0,66643.82,0,0
157,PAYMENT,12943.01,C166493696,75466.41,62523.4,M1108310991,0.0,0.0,0,0
300,CASH_OUT,86789.35,C998144612,0.0,0.0,C384916034,374341.71,461131.07,0,0
404,TRANSFER,380810.83,C128797342,10548.0,0.0,C1107369132,1220055.59,1600866.42,0,0
347,PAYMENT,23962.61,C1471364344,0.0,0.0,M772353336,0.0,0.0,0,0
131,CASH_IN,19817.77,C1493965414,16948660.68,16968478.45,C2105060843,1810689.5,1790871.72,0,0
186,PAYMENT,664.14,C827218764,92309.0,91644.85,M183745434,0.0,0.0,0,0
235,CASH_IN,54631.91,C1884770625,3104.0,57735.91,C1065745667,0.0,0.0,0,0
376,PAYMENT,17775.49,C229280260,0.0,0.0,M1439938609,0.0,0.0,0,0
33,CASH_IN,234547.26,C1752961281,374628.76,609176.02,C2126777102,1869019.77,1634472.5,0,0
122,CASH_IN,363906.25,C165477851,3226611.07,3590517.33,C21610306,543354.56,179448.3,0,0
309,PAYMENT,10586.54,C1678425189,848883.0,838296.46,M584061621,0.0,0.0,0,0
182,PAYMENT,1795.97,C1207222386,5605.0,3809.03,M1528297901,0.0,0.0,0,0
297,PAYMENT,10187.25,C326611709,0.0,0.0,M1403223248,0.0,0.0,0,0
202,PAYMENT,19335.19,C1109156494,114.0,0.0,M1917479155,0.0,0.0,0,0
13,CASH_OUT,321330.47,C1649788652,0.0,0.0,C728526866,12363983.54,12685314.01,0,0
596,CASH_OUT,313500.33,C1552182734,180266.0,0.0,C637394241,916261.63,1229761.96,0,0
185,PAYMENT,10428.2,C1502845510,0.0,0.0,M1046171494,0.0,0.0,0,0
157,TRANSFER,133871.64,C1610493640,0.0,0.0,C652521804,413298.09,547169.73,0,0
518,TRANSFER,153473.11,C1692241369,0.0,0.0,C1738109794,398121.49,551594.59,0,0
371,CASH_OUT,175984.03,C1411639927,0.0,0.0,C825577433,421920.49,597904.52,0,0
232,TRANSFER,456517.65,C1674595244,6487.0,0.0,C729208962,71743.11,528260.76,0,0
349,CASH_IN,236674.07,C493744267,51602.0,288276.07,C216817112,0.0,0.0,0,0
137,PAYMENT,35064.38,C375892937,21342.0,0.0,M576228306,0.0,0.0,0,0
401,DEBIT,2196.48,C1622787243,235644.0,233447.52,C447664608,837136.11,839332.6,0,0
403,CASH_IN,141736.1,C478749845,220.0,141956.1,C331962868,1334393.25,1192657.15,0,0
182,TRANSFER,285831.81,C1442493631,0.0,0.0,C1599207992,817595.46,1103427.27,0,0
304,CASH_OUT,155647.46,C774125161,303.0,0.0,C1790872623,248988.75,404636.21,0,0
283,CASH_OUT,24720.45,C1346913592,10868.0,0.0,C158454837,5915403.15,5940123.6,0,0
304,CASH_IN,25241.19,C1152899016,400873.0,426114.19,C1415799538,0.0,0.0,0,0
131,CASH_OUT,33208.56,C48483707,107235.0,74026.44,C1076400610,1628633.4,1661841.96,0,0
260,CASH_OUT,6055.05,C1191447504,0.0,0.0,C1326930245,2756112.94,2762167.98,0,0
158,CASH_OUT,262285.84,C2009576065,0.0,0.0,C1524618218,1954228.28,2216514.12,0,0
165,CASH_OUT,282306.92,C700868152,51341.0,0.0,C340290041,2988718.73,3271025.65,0,0
590,CASH_IN,139937.11,C624824190,49171.0,189108.11,C767117056,0.0,0.0,0,0
17,PAYMENT,48.94,C236877522,161826.7,161777.76,M833257497,0.0,0.0,0,0
10,CASH_OUT,264399.76,C708790305,21189.0,0.0,C715007517,0.0,264399.76,0,0
10,CASH_OUT,197767.83,C1763341704,227547.08,29779.24,C207525559,38509.48,0.0,0,0
12,CASH_OUT,266093.62,C1364319165,0.0,0.0,C889068746,795028.67,724758.73,0,0
16,CASH_OUT,125375.44,C1092376375,170695.5,45320.06,C1053110213,180403.85,653432.99,0,0
212,TRANSFER,1068468.22,C1141104780,0.0,0.0,C14258515,25107532.68,26176000.91,0,0
16,CASH_IN,151828.16,C1513917926,902070.46,1053898.62,C289394537,405083.47,253255.31,0,0
144,PAYMENT,4413.11,C1353596863,24351.0,19937.89,M1096129557,0.0,0.0,0,0
167,PAYMENT,3637.81,C1133094455,50130.0,46492.19,M83427569,0.0,0.0,0,0
305,CASH_IN,144502.35,C1581373049,40983.0,185485.35,C1437859536,0.0,0.0,0,0
153,PAYMENT,2332.59,C547381882,9110.0,6777.41,M54230823,0.0,0.0,0,0
354,CASH_OUT,276870.0,C2099101668,0.0,0.0,C893583049,789421.6,1066291.61,0,0
202,PAYMENT,14189.9,C1209641513,0.0,0.0,M1695547804,0.0,0.0,0,0
182,CASH_OUT,125200.24,C749576915,0.0,0.0,C1627509118,142969.23,268169.47,0,0
276,PAYMENT,1934.21,C1847248170,0.0,0.0,M517977936,0.0,0.0,0,0
324,PAYMENT,7868.84,C679030387,0.0,0.0,M1170655479,0.0,0.0,0,0
249,PAYMENT,26835.62,C949847787,0.0,0.0,M1821048042,0.0,0.0,0,0
255,CASH_IN,203627.0,C639222723,164471.0,368098.0,C1490141777,1355073.86,1151446.86,0,0
129,PAYMENT,15257.39,C500172103,0.0,0.0,M5378118,0.0,0.0,0,0
587,CASH_OUT,510267.1,C983009311,20919.0,0.0,C1904302799,0.0,510267.1,0,0
354,PAYMENT,8737.46,C1911794124,0.0,0.0,M729224980,0.0,0.0,0,0
525,CASH_OUT,24448.98,C111547897,10396.0,0.0,C1590662729,2387644.92,2412093.9,0,0
42,CASH_OUT,190018.16,C1759030623,11673.0,0.0,C865784866,361826.54,551844.7,0,0
161,CASH_OUT,209401.74,C158072561,103705.0,0.0,C1062852231,0.0,209401.74,0,0
405,PAYMENT,26037.54,C974286106,21200.0,0.0,M2021156739,0.0,0.0,0,0
44,CASH_OUT,192322.44,C586501301,0.0,0.0,C1929755135,1826503.89,2018826.33,0,0
283,CASH_IN,140591.64,C2106345941,4090628.42,4231220.07,C438124589,3003762.87,2863171.23,0,0
258,CASH_OUT,202987.33,C612343975,0.0,0.0,C279737343,1030413.52,1233400.85,0,0
137,PAYMENT,10124.22,C721222693,18006.42,7882.2,M483980798,0.0,0.0,0,0
179,CASH_IN,55939.64,C651037697,12931.0,68870.64,C932630487,26914.13,0.0,0,0
687,PAYMENT,1931.94,C1554981693,144148.0,142216.06,M1018893808,0.0,0.0,0,0
15,CASH_OUT,199433.65,C1533511758,0.0,0.0,C1611874445,3799042.57,3998476.22,0,0
255,TRANSFER,255279.74,C1113657435,99244.0,0.0,C1815334069,80514.07,335793.81,0,0
191,CASH_OUT,477640.1,C479970177,0.0,0.0,C792788971,1644382.69,2122022.79,0,0
255,PAYMENT,387.93,C145629290,0.0,0.0,M1501027122,0.0,0.0,0,0
182,PAYMENT,16515.06,C258561548,34609.0,18093.94,M644548078,0.0,0.0,0,0
140,CASH_OUT,145460.7,C103829285,6607.0,0.0,C1991623675,3026228.16,3171688.86,0,0
178,CASH_IN,116880.78,C623313744,11367240.57,11484121.35,C697545049,618829.33,501948.54,0,0
36,PAYMENT,12886.74,C884571375,439021.78,426135.04,M1629896102,0.0,0.0,0,0
327,CASH_OUT,254206.9,C546717235,0.0,0.0,C1977528575,6788766.24,7042973.15,0,0
204,PAYMENT,19579.01,C1149019436,275731.45,256152.45,M1700126813,0.0,0.0,0,0
401,PAYMENT,43129.2,C633530316,0.0,0.0,M1031029303,0.0,0.0,0,0
20,PAYMENT,21315.44,C1498373494,17954.98,0.0,M64348247,0.0,0.0,0,0
322,CASH_OUT,59475.42,C1746348534,0.0,0.0,C1276951352,1728693.09,1788168.51,0,0
308,PAYMENT,5176.19,C1054992993,0.0,0.0,M814435020,0.0,0.0,0,0
162,PAYMENT,14085.45,C1249088250,102613.0,88527.55,M1621235487,0.0,0.0,0,0
356,CASH_IN,179199.71,C1941191813,1055037.07,1234236.78,C1556455377,3556751.27,3527975.53,0,0
395,CASH_IN,134671.37,C862455034,2256356.73,2391028.1,C969821732,391965.79,257294.42,0,0
540,TRANSFER,1379.83,C1381313651,0.0,0.0,C1950215977,558846.28,560226.11,0,0
345,PAYMENT,39095.41,C1263570389,0.0,0.0,M131352638,0.0,0.0,0,0
37,CASH_OUT,119965.22,C1117294601,0.0,0.0,C1472416316,880725.93,1000691.15,0,0
257,PAYMENT,290.19,C1789180858,146564.0,146273.81,M2126289873,0.0,0.0,0,0
210,PAYMENT,5259.16,C1053308607,202514.66,197255.5,M2125006240,0.0,0.0,0,0
19,CASH_IN,170759.35,C1305105943,3659506.25,3830265.61,C1426227215,474586.07,399871.83,0,0
284,PAYMENT,1635.91,C220995661,0.0,0.0,M738218479,0.0,0.0,0,0
612,CASH_OUT,43173.92,C1484722544,23009.0,0.0,C565657394,0.0,43173.92,0,0
204,PAYMENT,4186.79,C1220897454,4570.0,383.21,M513991077,0.0,0.0,0,0
587,PAYMENT,15264.92,C497614806,0.0,0.0,M1075348059,0.0,0.0,0,0
15,PAYMENT,7264.0,C801982699,0.0,0.0,M439970944,0.0,0.0,0,0
164,CASH_OUT,158600.1,C332868028,11388.0,0.0,C1927765584,1106553.4,1265153.5,0,0
36,CASH_OUT,153898.61,C983041631,10272.0,0.0,C1365052807,141707.69,295606.3,0,0
188,PAYMENT,19160.72,C1034237295,0.0,0.0,M2098398839,0.0,0.0,0,0
298,CASH_IN,342395.32,C329919165,69243.0,411638.32,C648218847,10220378.28,9877982.96,0,0
282,PAYMENT,7058.92,C1969680936,108726.24,101667.32,M883272037,0.0,0.0,0,0
202,PAYMENT,11568.19,C2088514509,29017.26,17449.07,M155148233,0.0,0.0,0,0
251,CASH_OUT,56354.59,C527080231,0.0,0.0,C1616171691,357891.48,414246.07,0,0
356,CASH_OUT,126484.14,C882331007,14307.0,0.0,C1885410623,66423.3,192907.45,0,0
279,CASH_IN,29294.89,C1599761885,645.0,29939.89,C11867290,0.0,0.0,0,0
43,TRANSFER,911981.16,C1096767105,13889.0,0.0,C1560645751,854335.54,1766316.7,0,0
274,CASH_IN,93119.33,C803093083,2077.0,95196.33,C932158458,2407427.16,2314307.83,0,0
131,CASH_IN,406478.94,C2084910252,32384.0,438862.94,C1711576762,0.0,0.0,0,0
210,PAYMENT,11170.18,C622170083,2034.0,0.0,M463109249,0.0,0.0,0,0
182,PAYMENT,10344.03,C1542191936,9895.0,0.0,M343273691,0.0,0.0,0,0
595,CASH_OUT,118833.45,C85074424,158205.92,39372.48,C202155975,1917355.06,2036188.51,0,0
9,TRANSFER,1551148.25,C1939827711,0.0,0.0,C518953848,1849978.06,3457337.6,0,0
373,CASH_OUT,597478.54,C524417306,364.0,0.0,C1548296459,0.0,597478.54,0,0
46,CASH_IN,19866.49,C1152178406,3349986.53,3369853.02,C885597205,65976.05,46109.56,0,0
495,PAYMENT,14299.61,C557302131,16169.0,1869.39,M713375993,0.0,0.0,0,0
305,TRANSFER,5744414.7,C1786719898,21068.0,0.0,C1795288742,2318932.8,8063347.5,0,0
374,PAYMENT,20011.99,C1765959041,0.0,0.0,M9992963,0.0,0.0,0,0
328,CASH_IN,100299.85,C1295512905,1357892.86,1458192.71,C1937693521,198406.64,98106.79,0,0
300,CASH_OUT,191560.94,C484418346,0.0,0.0,C2039783561,721206.26,912767.2,0,0
376,PAYMENT,26425.33,C1969777911,30292.0,3866.67,M1239890144,0.0,0.0,0,0
187,CASH_IN,38775.81,C193976646,7251.0,46026.81,C1382660241,370044.78,331268.96,0,0
204,CASH_IN,162899.57,C1636543946,7979242.5,8142142.07,C1565426111,224455.19,61555.62,0,0
279,CASH_OUT,134096.11,C1183691269,8024.0,0.0,C851757032,181623.21,315719.32,0,0
138,PAYMENT,15000.85,C841722301,909.99,0.0,M1677149436,0.0,0.0,0,0
204,CASH_OUT,267843.13,C1919801234,0.0,0.0,C1920319705,1478863.76,1746706.88,0,0
139,PAYMENT,9025.5,C489852407,37087.0,28061.5,M997592323,0.0,0.0,0,0
284,CASH_OUT,150842.35,C1068180221,0.0,0.0,C710274212,809659.35,960501.69,0,0
375,CASH_OUT,319399.0,C1193130174,51363.0,0.0,C1812727915,21326.93,340725.92,0,0
179,PAYMENT,5106.94,C1686685477,0.0,0.0,M1018742700,0.0,0.0,0,0
379,CASH_IN,119789.3,C1371026364,3887273.42,4007062.72,C2050380751,543350.28,423560.98,0,0
16,PAYMENT,6488.92,C1634185740,127035.0,120546.08,M1153173677,0.0,0.0,0,0
369,PAYMENT,3000.31,C981487537,85435.0,82434.69,M2077461714,0.0,0.0,0,0
180,PAYMENT,11876.44,C762831538,0.0,0.0,M1913938166,0.0,0.0,0,0
279,CASH_OUT,237871.7,C60135497,5680.0,0.0,C268699255,0.0,237871.7,0,0
12,CASH_IN,296208.98,C489399621,149408.15,445617.14,C857245356,0.0,0.0,0,0
39,TRANSFER,350856.07,C1694165370,32086.0,0.0,C1373259445,0.0,446476.42,0,0
332,TRANSFER,2749487.33,C823998208,0.0,0.0,C883991015,6223118.67,8972606.0,0,0
282,CASH_OUT,51836.43,C434001944,150305.0,98468.57,C1045152641,65073.56,116909.99,0,0
355,CASH_OUT,15587.7,C1200207880,596796.0,581208.3,C2076936085,0.0,15587.7,0,0
393,CASH_OUT,433045.28,C214636339,0.0,0.0,C1596995850,2357998.76,2791044.04,0,0
371,CASH_OUT,130969.0,C1491194830,0.0,0.0,C68885167,6724591.71,6855560.72,0,0
190,PAYMENT,16147.55,C1043306279,16955.0,807.45,M1352048232,0.0,0.0,0,0
400,CASH_OUT,12429.92,C27281959,2786.0,0.0,C713331788,677493.91,689923.83,0,0
372,CASH_OUT,45468.44,C1387414241,0.0,0.0,C1855956187,505568.65,551037.09,0,0
580,PAYMENT,625.42,C774312845,11429.0,10803.58,M915083696,0.0,0.0,0,0
133,CASH_OUT,221288.64,C663163598,0.0,0.0,C830136496,533449.25,754737.89,0,0
138,CASH_OUT,62519.03,C1413157302,300.0,0.0,C521328256,835078.97,897597.99,0,0
162,CASH_OUT,301530.8,C724012554,0.0,0.0,C1980837345,316695.07,618225.87,0,0
43,PAYMENT,9685.96,C1593001354,334880.2,325194.25,M1387491896,0.0,0.0,0,0
369,CASH_IN,81859.39,C1297377280,1856887.12,1938746.5,C862693350,140991.0,59131.62,0,0
401,PAYMENT,27822.29,C1478234728,56093.58,28271.28,M1585145005,0.0,0.0,0,0
522,CASH_IN,222651.49,C339444100,20038.0,242689.49,C498316465,0.0,0.0,0,0
22,CASH_OUT,301781.06,C853416173,0.0,0.0,C264727910,674466.29,976247.35,0,0
259,TRANSFER,522585.42,C798815013,670.0,0.0,C145141399,653783.47,1176368.88,0,0
307,CASH_IN,230622.45,C1388330086,1381981.04,1612603.5,C1551211441,1644800.45,1414178.0,0,0
14,CASH_IN,63811.04,C1325241431,7663299.47,7727110.51,C1441146637,253459.95,189648.91,0,0
134,CASH_IN,105665.57,C1585868711,73381.0,179046.57,C1900315912,210427.13,104761.56,0,0
308,PAYMENT,17324.11,C183072928,0.0,0.0,M112299054,0.0,0.0,0,0
130,CASH_IN,7233.9,C803339643,20662.0,27895.9,C871210118,310885.11,303651.21,0,0
302,PAYMENT,8803.39,C698352957,49297.0,40493.61,M1429264266,0.0,0.0,0,0
163,CASH_OUT,461572.76,C765408109,0.0,0.0,C562262220,5920714.6,6382287.36,0,0
324,CASH_OUT,115403.33,C163370653,13192.0,0.0,C983777662,0.0,115403.33,0,0
256,TRANSFER,114071.81,C2105365590,0.0,0.0,C1501250525,1005582.85,1119654.66,0,0
36,PAYMENT,7210.86,C347652686,0.0,0.0,M1272010874,0.0,0.0,0,0
43,CASH_OUT,67672.87,C1607021646,206024.0,138351.13,C162211576,0.0,67672.87,0,0
186,CASH_OUT,203812.66,C1110591946,0.0,0.0,C141902643,368131.03,571943.7,0,0
251,PAYMENT,16601.17,C1763776148,0.0,0.0,M967656280,0.0,0.0,0,0
13,PAYMENT,1922.38,C877529659,0.0,0.0,M2008229383,0.0,0.0,0,0
139,CASH_IN,264086.58,C1423817743,8111426.65,8375513.23,C1906847884,348460.8,84374.22,0,0
212,CASH_OUT,258845.24,C694653429,0.0,0.0,C1362648279,570464.78,829310.03,0,0
255,CASH_OUT,71728.69,C632829970,0.0,0.0,C2068795551,1992024.5,2063753.19,0,0
351,CASH_OUT,371278.01,C2039046900,29265.0,0.0,C46180684,12498557.5,12869835.51,0,0
353,CASH_OUT,199036.35,C1552784387,9022.0,0.0,C602720145,0.0,199036.35,0,0
182,PAYMENT,39.24,C759725863,5173.0,5133.76,M1762580514,0.0,0.0,0,0
212,CASH_OUT,97027.74,C1538586378,187585.65,90557.91,C1028593601,191121.82,288149.56,0,0
168,CASH_OUT,214951.59,C105926372,0.0,0.0,C2137893831,296882.28,511833.86,0,0
33,CASH_OUT,64938.24,C305645565,0.0,0.0,C1820654596,558759.88,623698.12,0,0
355,CASH_IN,191334.54,C1601962067,82373.0,273707.54,C645791789,1999938.51,1808603.97,0,0
373,CASH_IN,408239.16,C1235940016,2635520.8,3043759.96,C484636796,1473988.09,1065748.93,0,0
35,PAYMENT,663.31,C1111824916,0.0,0.0,M679188746,0.0,0.0,0,0
374,PAYMENT,677.62,C1339757275,0.0,0.0,M1527796884,0.0,0.0,0,0
154,CASH_IN,209271.88,C552181793,1753140.55,1962412.43,C1358613390,324187.0,114915.12,0,0
192,CASH_OUT,332766.31,C355735692,0.0,0.0,C1354822789,883646.14,1216412.46,0,0
322,CASH_IN,15938.32,C1887602386,324602.0,340540.32,C687253516,73643.17,57704.85,0,0
138,PAYMENT,30509.58,C9743364,48371.0,17861.42,M511227233,0.0,0.0,0,0
350,PAYMENT,21451.21,C667327852,72151.0,50699.79,M467036440,0.0,0.0,0,0
208,PAYMENT,3775.97,C769457920,0.0,0.0,M2000337863,0.0,0.0,0,0
278,CASH_IN,48082.51,C357573651,2430805.99,2478888.5,C539081023,57133.41,9050.9,0,0
141,PAYMENT,11970.16,C113493691,22054.0,10083.84,M1549163970,0.0,0.0,0,0
139,CASH_OUT,243573.46,C1518062508,0.0,0.0,C237538078,835385.55,1078959.02,0,0
139,CASH_IN,263392.31,C536506959,75069.0,338461.31,C588977214,0.0,0.0,0,0
378,CASH_OUT,112378.76,C306491436,0.0,0.0,C184066250,116481.0,228859.75,0,0
310,PAYMENT,2214.41,C1609710758,0.0,0.0,M325949821,0.0,0.0,0,0
34,CASH_IN,309227.48,C728559555,1122075.74,1431303.21,C1312300051,1996002.44,1686774.97,0,0
11,CASH_OUT,64060.27,C248545598,0.0,0.0,C1041229455,153761.46,217821.73,0,0
328,CASH_IN,45080.83,C1758320120,25319.0,70399.83,C357229033,0.0,0.0,0,0
334,CASH_OUT,241588.7,C614551107,20733.0,0.0,C1358188504,127046.0,368634.69,0,0
346,PAYMENT,26816.52,C280787684,31258.0,4441.48,M90917423,0.0,0.0,0,0
374,CASH_IN,34601.03,C374950358,6271336.6,6305937.63,C228099441,2139353.2,2104752.17,0,0
305,PAYMENT,4689.38,C515132692,43984.32,39294.94,M520944042,0.0,0.0,0,0
130,PAYMENT,9641.51,C837924393,25684.0,16042.49,M516970353,0.0,0.0,0,0
16,PAYMENT,28573.71,C1483260948,4151.0,0.0,M286784368,0.0,0.0,0,0
357,PAYMENT,10256.79,C1473433488,0.0,0.0,M2137713542,0.0,0.0,0,0
133,CASH_OUT,39388.17,C2070240907,0.0,0.0,C229468029,7710586.59,7749974.75,0,0
355,CASH_IN,8138.94,C276705328,915780.4,923919.33,C903013104,187233.96,179095.02,0,0
208,CASH_OUT,120498.94,C866355142,0.0,0.0,C493755080,125799.35,246298.28,0,0
323,CASH_OUT,45843.83,C110894114,538577.0,492733.17,C147580090,14315388.76,14361232.59,0,0
11,PAYMENT,13083.97,C1795200387,0.0,0.0,M985541204,0.0,0.0,0,0
183,PAYMENT,940.8,C1699915366,0.0,0.0,M2126095520,0.0,0.0,0,0
154,CASH_IN,126912.81,C2117355887,5063.0,131975.81,C2071243505,94746.73,0.0,0,0
131,PAYMENT,8773.04,C513593959,0.0,0.0,M2061081285,0.0,0.0,0,0
329,CASH_IN,203657.41,C1353911563,5.0,203662.41,C1949281133,102172.7,0.0,0,0
230,PAYMENT,2678.81,C1534361385,60064.0,57385.19,M1680993429,0.0,0.0,0,0
250,PAYMENT,33507.65,C466970396,34669.0,1161.35,M146056075,0.0,0.0,0,0
43,PAYMENT,2064.51,C1017023004,124571.96,122507.45,M1441848967,0.0,0.0,0,0
